Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.1epoRat-direct-0,729.0,,182850,547472,1079,2880000,4196352,351249982,183952380,97.71,1404574146,629998266,4,4,none,direct,epo,0,0.1,,,,10.034,6.0,14.0,8.701,731400
4wide-4simd-none-epo-0.1epoRat-frombvh-0,426.0,,160919,321936,160822,2880000,4196352,350294809,190861810,95.9,1303965664,717581544,4,4,none,frombvh,epo,0,0.1,,,,9.919,6.0,17.0,8.668,643676
4wide-4simd-none-epo-0.2epoRat-direct-0,723.0,,184146,551418,1021,2880000,4196352,348186820,181719430,54.843,1392360136,623801895,4,4,none,direct,epo,0,0.2,,,,10.067,6.0,19.0,8.735,736584
4wide-4simd-none-epo-0.2epoRat-frombvh-0,429.0,,167614,335474,167369,2880000,4196352,350874874,187332670,52.551,1306177519,703258301,4,4,none,frombvh,epo,0,0.2,,,,10.024,6.0,24.0,8.774,670456
4wide-4simd-none-epo-0.3epoRat-direct-0,717.0,,185370,555073,1038,2880000,4196352,347573502,181644519,30.309,1389907435,623319491,4,4,none,direct,epo,0,0.3,,,,10.111,6.0,23.0,8.778,741480
4wide-4simd-none-epo-0.3epoRat-frombvh-0,421.0,,177799,355362,178036,2880000,4196352,354791984,188062801,28.232,1319301968,704255731,4,4,none,frombvh,epo,0,0.3,,,,10.147,6.0,29.0,8.895,711196
4wide-4simd-none-epo-0.4epoRat-direct-0,734.0,,186697,559008,1084,2880000,4196352,346895440,180945149,16.608,1387216718,621042209,4,4,none,direct,epo,0,0.4,,,,10.151,6.0,21.0,8.818,746788
4wide-4simd-none-epo-0.4epoRat-frombvh-0,443.0,,192386,384787,192372,2880000,4196352,357793752,185221184,15.155,1331628853,691177834,4,4,none,frombvh,epo,0,0.4,,,,10.323,6.0,29.0,9.072,769544
4wide-4simd-none-epo-0.5epoRat-direct-0,736.0,,188477,564107,1325,2880000,4196352,346879954,180293890,9.276,1387167670,618546144,4,4,none,direct,epo,0,0.5,,,,10.206,6.0,22.0,8.874,753908
4wide-4simd-none-epo-0.5epoRat-frombvh-0,442.0,,208443,416956,208374,2880000,4196352,362237365,182575898,8.288,1348955921,678233663,4,4,none,frombvh,epo,0,0.5,,,,10.523,6.0,30.0,9.273,833772
4wide-4simd-none-epo-0.6epoRat-direct-0,785.0,,190689,570457,1611,2880000,4196352,348123608,180893020,5.507,1392124473,619882544,4,4,none,direct,epo,0,0.6,,,,10.276,6.0,23.0,8.945,762756
4wide-4simd-none-epo-0.6epoRat-frombvh-0,455.0,,227958,455957,227918,2880000,4196352,371578993,182719687,4.864,1382032141,673755816,4,4,none,frombvh,epo,0,0.6,,,,10.804,6.0,32.0,9.554,911832
4wide-4simd-none-epo-0.7epoRat-direct-0,790.0,,192750,576202,2049,2880000,4196352,348412422,179967475,3.456,1393222500,616089442,4,4,none,direct,epo,0,0.7,,,,10.36,5.0,24.0,9.029,771000
4wide-4simd-none-epo-0.7epoRat-frombvh-0,497.0,,253723,507450,253720,2880000,4196352,382916987,180751615,3.439,1423272870,658104672,4,4,none,frombvh,epo,0,0.7,,,,11.152,5.0,33.0,9.904,1014892
4wide-4simd-none-epo-0.8epoRat-direct-0,722.0,,195351,583422,2632,2880000,4196352,349770015,182069725,2.662,1398509075,622356798,4,4,none,direct,epo,0,0.8,,,,10.431,5.0,23.0,9.101,781404
4wide-4simd-none-epo-0.8epoRat-frombvh-0,508.0,,285318,570834,285121,2880000,4196352,396304424,181761317,2.129,1468927204,649657805,4,4,none,frombvh,epo,0,0.8,,,,11.642,5.0,33.0,10.391,1141272
4wide-4simd-none-epo-0.9epoRat-direct-0,745.0,,198570,592501,3210,2880000,4196352,357192084,182629522,1.561,1428157083,621972222,4,4,none,direct,epo,0,0.9,,,,10.618,5.0,23.0,9.289,794280
4wide-4simd-none-epo-0.9epoRat-frombvh-0,524.0,,320837,641570,320942,2880000,4196352,428794962,178958001,1.676,1590821359,622959695,4,4,none,frombvh,epo,0,0.9,,,,12.463,4.0,34.0,11.214,1283348
4wide-4simd-none-sah-0epoRat-direct-0,542.0,,182624,546732,1141,2880000,4196352,355343242,184690687,169.937,1420923991,627700617,4,4,none,direct,sah,0,0,,,,10.01,7.0,14.0,8.678,730496
4wide-4simd-none-sah-0epoRat-frombvh-0,391.0,,156152,312034,156423,2880000,4196352,350404536,195340592,170.905,1304111257,735401231,4,4,none,frombvh,sah,0,0,,,,9.841,6.0,15.0,8.592,624608
8wide-8simd-all-epo-0.1epoRat-direct-0,1380.0,274.0,58032,364845,41380,2880000,4196352,197874353,127539842,83.786,1548198935,797368427,8,8,all,direct,epo,0,0.1,463,39361,30,6.469,4.0,10.0,5.356,464256
8wide-8simd-all-epo-0.1epoRat-frombvh-0,392.0,249.0,42573,231242,66770,2880000,4196352,219012726,128305168,85.959,1580455511,865771671,8,8,all,frombvh,epo,0,0.1,23479,812,11125,6.421,4.0,11.0,5.313,340584
8wide-8simd-all-epo-0.2epoRat-direct-0,1489.0,274.0,56335,354495,39851,2880000,4196352,196237483,128549478,63.537,1535006471,806840956,8,8,all,direct,epo,0,0.2,584,38744,39,6.469,4.0,10.0,5.355,450680
8wide-8simd-all-epo-0.2epoRat-frombvh-0,402.0,267.0,45563,246396,72546,2880000,4196352,221680382,121381627,63.203,1596166949,801262832,8,8,all,frombvh,epo,0,0.2,24859,1257,12271,6.486,4.0,15.0,5.385,364504
8wide-8simd-all-epo-0.3epoRat-direct-0,1485.0,269.0,55435,348460,39586,2880000,4196352,195083256,130063779,48.902,1525548284,818518281,8,8,all,direct,epo,0,0.3,639,38670,45,6.472,4.0,11.0,5.359,443480
8wide-8simd-all-epo-0.3epoRat-frombvh-0,408.0,288.0,48771,261458,79940,2880000,4196352,222553528,115331938,46.328,1599383547,742965244,8,8,all,frombvh,epo,0,0.3,26050,2020,13348,6.554,4.0,16.0,5.459,390168
8wide-8simd-all-epo-0.4epoRat-direct-0,1445.0,262.0,54636,342061,40392,2880000,4196352,194250457,132047597,37.446,1517208651,834450585,8,8,all,direct,epo,0,0.4,641,39648,73,6.479,4.0,10.0,5.365,437088
8wide-8simd-all-epo-0.4epoRat-frombvh-0,422.0,315.0,52507,278235,89315,2880000,4196352,225566579,111735740,37.142,1613501879,705533069,8,8,all,frombvh,epo,0,0.4,26392,3627,15339,6.644,4.0,18.0,5.557,420056
8wide-8simd-all-epo-0.5epoRat-direct-0,1465.0,268.0,54363,337552,42990,2880000,4196352,193867585,133423435,31.369,1509143925,842050801,8,8,all,direct,epo,0,0.5,754,42570,104,6.482,4.0,11.0,5.369,434904
8wide-8simd-all-epo-0.5epoRat-frombvh-0,431.0,342.0,56757,297662,99638,2880000,4196352,227341840,109164368,35.496,1622509807,676349992,8,8,all,frombvh,epo,0,0.5,26642,5826,18034,6.757,4.0,18.0,5.676,454056
8wide-8simd-all-epo-0.6epoRat-direct-0,1223.0,259.0,54096,333758,44915,2880000,4196352,193734502,134434623,29.601,1502972563,847268921,8,8,all,direct,epo,0,0.6,673,43051,133,6.476,4.0,11.0,5.364,432768
8wide-8simd-all-epo-0.6epoRat-frombvh-0,424.0,380.0,61915,320986,112420,2880000,4196352,229701622,107640862,52.45,1634611824,654664675,8,8,all,frombvh,epo,0,0.6,27032,10252,21751,6.917,4.0,19.0,5.841,495320
8wide-8simd-all-epo-0.7epoRat-direct-0,1242.0,261.0,54044,331671,46638,2880000,4196352,193444079,135199984,27.538,1499338045,853209974,8,8,all,direct,epo,0,0.7,824,45193,247,6.488,4.0,12.0,5.378,432352
8wide-8simd-all-epo-0.7epoRat-frombvh-0,439.0,435.0,67728,347061,127036,2880000,4196352,235528739,106265487,158.499,1663438926,635607227,8,8,all,frombvh,epo,0,0.7,27512,15381,25682,7.116,3.0,20.0,6.037,541824
8wide-8simd-all-epo-0.8epoRat-direct-0,1202.0,268.0,54585,331965,50131,2880000,4196352,201787892,144100494,22.544,1559990900,909679646,8,8,all,direct,epo,0,0.8,925,47690,332,6.499,4.0,10.0,5.392,436680
8wide-8simd-all-epo-0.8epoRat-frombvh-0,470.0,524.0,73443,370107,143995,2880000,4196352,249210873,108904204,374.371,1738209095,644263827,8,8,all,frombvh,epo,0,0.8,29871,26533,28709,7.405,3.0,21.0,6.319,587544
8wide-8simd-all-epo-0.9epoRat-direct-0,1193.0,275.0,55589,334816,54308,2880000,4196352,202602689,144775079,17.221,1563370949,913841385,8,8,all,direct,epo,0,0.9,1078,50590,316,6.54,4.0,10.0,5.437,444712
8wide-8simd-all-epo-0.9epoRat-frombvh-0,469.0,622.0,81934,401576,171963,2880000,4196352,272721525,110526886,297.908,1870145338,643179725,8,8,all,frombvh,epo,0,0.9,33415,28002,28012,7.957,3.0,20.0,6.879,655472
8wide-8simd-all-sah-0epoRat-direct-0,671.0,233.0,60934,386511,40028,2880000,4196352,202906181,127522685,110.253,1590103326,778487291,8,8,all,direct,sah,0,0,289,36575,12,6.478,5.0,8.0,5.361,487472
8wide-8simd-all-sah-0epoRat-frombvh-0,390.0,166.0,39629,215608,61796,2880000,4196352,215499040,136330814,116.537,1552721485,939841785,8,8,all,frombvh,sah,0,0,21742,500,10204,6.357,4.0,9.0,5.247,317032
8wide-8simd-none-epo-0.1epoRat-direct-0,1309.0,,58525,404206,5470,2880000,4196352,197495764,132078285,85.687,1576596631,789662638,8,8,none,direct,epo,0,0.1,,,,6.497,4.0,10.0,5.36,468200
8wide-8simd-none-epo-0.1epoRat-frombvh-0,406.0,,77177,232054,308186,2880000,4196352,212189030,130827535,84.016,1413202279,883164726,8,8,none,frombvh,epo,0,0.1,,,,6.532,4.0,12.0,5.551,617416
8wide-8simd-none-epo-0.2epoRat-direct-0,1472.0,,56958,393239,5468,2880000,4196352,195840265,132924264,65.283,1563264597,799522109,8,8,none,direct,epo,0,0.2,,,,6.498,4.0,10.0,5.361,455664
