Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-all-epo-0.2epoRat-direct-0,186.0,46.0,17631,47975,4919,143163,3686400,141004173,19876414,12.216,556375463,60840350,4,4,all,direct,epo,0,0.2,217,4813,52,9.043,3.0,12.0,7.723,70524
4wide-4simd-all-epo-0.2epoRat-frombvh-0,88.0,45.0,14235,34749,7957,143163,3686400,147982487,22671466,13.111,569426546,81658011,4,4,all,frombvh,epo,0,0.2,2459,2719,2014,9.344,3.0,13.0,8.004,56940
4wide-4simd-all-epo-0.3epoRat-direct-0,188.0,49.0,17982,48447,5500,143163,3686400,141987993,19713243,9.885,558934443,60127701,4,4,all,direct,epo,0,0.3,253,5443,80,9.449,3.0,13.0,8.132,71928
4wide-4simd-all-epo-0.3epoRat-frombvh-0,87.0,51.0,15138,36897,8518,143163,3686400,151815445,21440199,10.481,583769070,76530559,4,4,all,frombvh,epo,0,0.3,2712,3445,2315,9.863,3.0,16.0,8.517,60552
4wide-4simd-all-epo-0.4epoRat-direct-0,191.0,50.0,18399,49225,5973,143163,3686400,140693854,19528464,8.115,553028193,58732112,4,4,all,direct,epo,0,0.4,309,6109,106,9.503,3.0,14.0,8.184,73596
4wide-4simd-all-epo-0.4epoRat-frombvh-0,90.0,55.0,15778,38449,8886,143163,3686400,150806159,21099057,8.305,582973935,75009994,4,4,all,frombvh,epo,0,0.4,2787,4097,2693,10.155,3.0,17.0,8.813,63112
4wide-4simd-all-epo-0.5epoRat-direct-0,262.0,59.0,18407,48605,6617,143163,3686400,147944131,19000455,6.028,584006529,59027881,4,4,all,direct,epo,0,0.5,482,7432,163,9.59,3.0,14.0,8.272,73628
4wide-4simd-all-epo-0.5epoRat-frombvh-0,100.0,60.0,16445,39865,9471,143163,3686400,162803415,19507012,5.454,628570359,67865191,4,4,all,frombvh,epo,0,0.5,2897,4781,3064,10.548,3.0,17.0,9.21,65780
4wide-4simd-all-epo-0.6epoRat-direct-0,263.0,61.0,18592,48834,6943,143163,3686400,150919135,19370589,4.89,594189061,59611226,4,4,all,direct,epo,0,0.6,513,8074,246,9.7,3.0,14.0,8.388,74368
4wide-4simd-all-epo-0.6epoRat-frombvh-0,106.0,64.0,16676,40364,9665,143163,3686400,170188446,20046622,4.147,654733508,68191284,4,4,all,frombvh,epo,0,0.6,2845,5907,3659,10.805,3.0,17.0,9.472,66704
4wide-4simd-all-epo-0.7epoRat-direct-0,267.0,62.0,18775,49097,7229,143163,3686400,150906481,18712518,4.025,593653346,56975994,4,4,all,direct,epo,0,0.7,600,8984,383,9.927,3.0,17.0,8.614,75100
