Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.4epoRat-frombvh-1,2890.0,,446159,987041,351437,3540215,5600000,698540099,211622136,2.652,2698679266,712707095,4,4,none,frombvh,epo,1,0.4,,,540881,13.264,4.0,23.0,12.018,1784636
4wide-4simd-none-epo-0.4epoRat-frombvh-2,772.0,,490385,987041,484115,3540215,5600000,793672830,223838187,2.727,2533625962,754151954,4,4,none,frombvh,epo,2,0.4,,,,14.972,3.0,24.0,13.532,1961540
4wide-4simd-none-epo-0.5epoRat-direct-1,2271.0,,538386,1075618,539541,3540215,5600000,744471809,195095222,2.334,2674933755,649773177,4,4,none,direct,epo,1,0.5,,,,12.82,3.0,29.0,11.563,2153544
4wide-4simd-none-epo-0.5epoRat-direct-2,21564.0,,486509,1117200,342328,3540215,5600000,666258495,188535080,2.204,2553926816,610563364,4,4,none,direct,epo,2,0.5,,,,12.073,2.0,19.0,10.787,1946036
4wide-4simd-none-epo-0.5epoRat-direct-3,37394.0,,492551,1447572,30082,3540215,5600000,767199041,211870761,2.272,3059688485,600782025,4,4,none,direct,epo,3,0.5,,,,12.939,2.0,20.0,11.614,1970204
4wide-4simd-none-epo-0.5epoRat-frombvh-1,3184.0,,486416,1071228,388021,3540215,5600000,708370987,206488432,2.176,2735404945,678351501,4,4,none,frombvh,epo,1,0.5,,,584811,13.452,4.0,24.0,12.211,1945664
4wide-4simd-none-epo-0.5epoRat-frombvh-2,780.0,,531306,1071228,522691,3540215,5600000,868203047,227757763,2.193,2737226646,749922415,4,4,none,frombvh,epo,2,0.5,,,,15.551,4.0,28.0,14.105,2125224
4wide-4simd-none-epo-0.6epoRat-direct-1,2457.0,,591736,1103092,672117,3540215,5600000,781866432,191715644,1.999,2702066731,627324788,4,4,none,direct,epo,1,0.6,,,,13.576,3.0,40.0,12.346,2366944
4wide-4simd-none-epo-0.6epoRat-direct-2,21976.0,,508760,1137012,389269,3540215,5600000,674799228,187217824,1.875,2570118504,627390800,4,4,none,direct,epo,2,0.6,,,,12.229,2.0,20.0,10.951,2035040
4wide-4simd-none-epo-0.6epoRat-direct-3,38000.0,,509652,1495504,33453,3540215,5600000,781768318,209457758,1.894,3117850763,579639112,4,4,none,direct,epo,3,0.6,,,,13.207,2.0,21.0,11.883,2038608
