Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.2epoRat-frombvh-1,1679.0,,258197,573619,200987,2625112,6264000,687258790,138040918,13.115,2700931903,478738658,4,4,none,frombvh,epo,1,0.2,,,315407,12.714,1.0,22.0,11.466,1032788
4wide-4simd-none-epo-0.2epoRat-frombvh-2,550.0,,280686,573619,268454,2625112,6264000,818839166,145979513,12.034,2555904725,509551897,4,4,none,frombvh,epo,2,0.2,,,,14.968,2.0,24.0,13.531,1122744
4wide-4simd-none-epo-0.3epoRat-direct-1,1439.0,,332172,692096,304435,2625112,6264000,782679334,122648575,10.412,2814881584,408383716,4,4,none,direct,epo,1,0.3,,,,12.46,2.0,25.0,11.176,1328688
4wide-4simd-none-epo-0.3epoRat-direct-2,13237.0,,307615,710225,212635,2625112,6264000,565925565,93506089,8.476,2204886489,288643343,4,4,none,direct,epo,2,0.3,,,,12.616,2.0,18.0,11.385,1230460
4wide-4simd-none-epo-0.3epoRat-direct-3,22528.0,,294489,866899,16583,2625112,6264000,739782679,125598736,10.258,2928849338,372643007,4,4,none,direct,epo,3,0.3,,,,12.847,1.0,20.0,11.512,1177956
4wide-4simd-none-epo-0.3epoRat-frombvh-1,2063.0,,282763,627356,220948,2625112,6264000,727483365,148876342,9.697,2845630815,517921657,4,4,none,frombvh,epo,1,0.3,,,344578,13.215,1.0,24.0,11.972,1131052
4wide-4simd-none-epo-0.3epoRat-frombvh-2,567.0,,307284,627356,294511,2625112,6264000,870400994,162637178,7.61,2720005780,568602135,4,4,none,frombvh,epo,2,0.3,,,,15.552,2.0,24.0,14.117,1229136
4wide-4simd-none-epo-0.4epoRat-direct-1,1854.0,,355472,705108,361323,2625112,6264000,778183838,92501534,5.631,2611102287,315512132,4,4,none,direct,epo,1,0.4,,,,17.086,2.0,34.0,15.802,1421888
4wide-4simd-none-epo-0.4epoRat-direct-2,13721.0,,325312,726350,249601,2625112,6264000,601789035,95489832,6.3,2335418893,286898773,4,4,none,direct,epo,2,0.4,,,,13.547,2.0,22.0,12.357,1301248
4wide-4simd-none-epo-0.4epoRat-direct-3,23151.0,,310889,914044,18638,2625112,6264000,654259966,123536706,8.414,2592969823,357484359,4,4,none,direct,epo,3,0.4,,,,13.239,1.0,21.0,11.902,1243556
4wide-4simd-none-epo-0.4epoRat-frombvh-1,2493.0,,305701,678308,238810,2625112,6264000,690844841,105927497,7.445,2709608124,347468292,4,4,none,frombvh,epo,1,0.4,,,372592,13.545,1.0,24.0,12.292,1222804
4wide-4simd-none-epo-0.4epoRat-frombvh-2,700.0,,332123,678308,318076,2625112,6264000,872347670,135091123,6.625,2836850931,450759296,4,4,none,frombvh,epo,2,0.4,,,,15.67,2.0,29.0,14.236,1328492
4wide-4simd-none-epo-0.5epoRat-direct-1,2030.0,,380294,718486,422411,2625112,6264000,927634729,86637530,4.158,2973317843,273197674,4,4,none,direct,epo,1,0.5,,,,17.749,2.0,48.0,16.404,1521176
4wide-4simd-none-epo-0.5epoRat-direct-2,13968.0,,340707,739426,282710,2625112,6264000,602596152,90237123,4.795,2323907679,265844296,4,4,none,direct,epo,2,0.5,,,,14.108,2.0,23.0,12.964,1362828
4wide-4simd-none-epo-0.5epoRat-direct-3,23742.0,,325326,955133,20860,2625112,6264000,680331170,115549473,6.818,2688105954,319492322,4,4,none,direct,epo,3,0.5,,,,13.412,1.0,21.0,12.075,1301304
4wide-4simd-none-epo-0.5epoRat-frombvh-1,2655.0,,331558,729573,265116,2625112,6264000,830951722,137369715,6.164,3237129055,449280731,4,4,none,frombvh,epo,1,0.5,,,398000,13.979,1.0,25.0,12.721,1326232
4wide-4simd-none-epo-0.5epoRat-frombvh-2,622.0,,357715,729573,343587,2625112,6264000,962747889,138567080,4.224,3056842645,453355549,4,4,none,frombvh,epo,2,0.5,,,,16.921,2.0,30.0,15.477,1430860
4wide-4simd-none-epo-0.6epoRat-direct-1,2775.0,,417286,739479,512394,2625112,6264000,1259616503,107161406,1.909,3621216872,345217627,4,4,none,direct,epo,1,0.6,,,,23.06,2.0,56.0,21.717,1669144
4wide-4simd-none-epo-0.6epoRat-direct-2,14372.0,,357835,753310,320210,2625112,6264000,600833024,87351263,3.837,2309298984,251685113,4,4,none,direct,epo,2,0.6,,,,14.28,1.0,24.0,13.148,1431340
4wide-4simd-none-epo-0.6epoRat-direct-3,24236.0,,338287,992306,22570,2625112,6264000,658011424,116814160,5.508,2602213989,324274263,4,4,none,direct,epo,3,0.6,,,,13.686,1.0,23.0,12.349,1353148
4wide-4simd-none-epo-0.6epoRat-frombvh-1,3507.0,,381301,782178,361740,2625112,6264000,815257982,96846038,3.773,3194596134,314491339,4,4,none,frombvh,epo,1,0.6,,,400862,14.784,1.0,25.0,13.56,1525204
4wide-4simd-none-epo-0.6epoRat-frombvh-2,870.0,,382985,782178,366792,2625112,6264000,1068883822,153793289,2.378,3396149681,489075859,4,4,none,frombvh,epo,2,0.6,,,,18.622,2.0,31.0,17.18,1531940
4wide-4simd-none-epo-0.7epoRat-direct-1,2917.0,,466869,766082,634540,2625112,6264000,1438598959,109504885,1.5,4035280126,358582060,4,4,none,direct,epo,1,0.7,,,,26.376,2.0,82.0,25.185,1867476
