Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.5epoRat-frombvh-0,589.0,,364564,729573,364134,2625112,6264000,742805268,108339444,5.226,2864311345,350979024,4,4,none,frombvh,epo,0,0.5,,,,13.602,2.0,24.0,12.351,1458256
4wide-4simd-none-epo-0.6epoRat-direct-0,1042.0,,296918,871188,19581,2625112,6264000,676198964,100646880,4.563,2661663734,279196894,4,4,none,direct,epo,0,0.6,,,,12.835,2.0,19.0,11.488,1187672
4wide-4simd-none-epo-0.6epoRat-frombvh-0,836.0,,390865,782178,390432,2625112,6264000,752642919,90478194,3.011,2925811002,292193904,4,4,none,frombvh,epo,0,0.6,,,,14.919,2.0,25.0,13.672,1563460
4wide-4simd-none-epo-0.7epoRat-direct-0,1202.0,,303990,891015,20970,2625112,6264000,700792820,107713951,3.028,2773307581,288456349,4,4,none,direct,epo,0,0.7,,,,13.36,2.0,21.0,12.009,1215960
4wide-4simd-none-epo-0.7epoRat-frombvh-0,920.0,,415004,831416,413611,2625112,6264000,816306501,100486808,2.14,3150402635,299677767,4,4,none,frombvh,epo,0,0.7,,,,15.712,2.0,34.0,14.458,1660016
4wide-4simd-none-epo-0.8epoRat-direct-0,1346.0,,309058,906881,20308,2625112,6264000,795366022,99152810,2.477,3142904081,258750722,4,4,none,direct,epo,0,0.8,,,,14.254,2.0,23.0,12.902,1236232
4wide-4simd-none-epo-0.8epoRat-frombvh-0,929.0,,440452,880906,440465,2625112,6264000,1001425746,130419092,1.638,3857771905,401416363,4,4,none,frombvh,epo,0,0.8,,,,17.499,2.0,35.0,16.247,1761808
4wide-4simd-none-epo-0.9epoRat-direct-0,1301.0,,315650,925924,21041,2625112,6264000,804642829,98411894,1.953,3181068879,260081124,4,4,none,direct,epo,0,0.9,,,,14.529,2.0,24.0,13.181,1262600
4wide-4simd-none-epo-0.9epoRat-frombvh-0,976.0,,465180,930650,464905,2625112,6264000,1120501803,133337351,1.337,4299650543,379321458,4,4,none,frombvh,epo,0,0.9,,,,18.153,2.0,37.0,16.903,1860720
4wide-4simd-none-sah-0epoRat-direct-0,579.0,,245714,724735,12422,2625112,6264000,629173983,146939198,22.683,2495323420,477761731,4,4,none,direct,sah,0,0,,,,11.002,2.0,16.0,9.661,982856
4wide-4simd-none-sah-0epoRat-frombvh-0,412.0,,216023,432505,215579,2625112,6264000,567756886,165852009,23.306,2179883801,591830249,4,4,none,frombvh,sah,0,0,,,,11.259,1.0,17.0,10.007,864092
8wide-8simd-all-epo-0.1epoRat-direct-0,1305.0,512.0,79727,479956,78148,2625112,6264000,393048105,126360038,14.125,2981801907,776622727,8,8,all,direct,epo,0,0.1,3311,64903,665,7.074,1.0,10.0,5.953,637816
8wide-8simd-all-epo-0.1epoRat-frombvh-0,389.0,333.0,48292,261369,76690,2625112,6264000,407559055,128697504,14.837,2930100195,866981432,8,8,all,frombvh,epo,0,0.1,26849,2982,13096,7.328,1.0,11.0,6.199,386336
8wide-8simd-all-epo-0.2epoRat-direct-0,1366.0,556.0,82727,493430,85674,2625112,6264000,412150489,121814096,12.555,3064053394,693422060,8,8,all,direct,epo,0,0.2,3974,73475,892,7.264,1.0,11.0,6.144,661816
8wide-8simd-all-epo-0.2epoRat-frombvh-0,477.0,457.0,53843,292843,84073,2625112,6264000,426760460,117937567,12.499,3083805131,764205990,8,8,all,frombvh,epo,0,0.2,30736,4702,14447,7.754,1.0,11.0,6.621,430744
8wide-8simd-all-epo-0.3epoRat-direct-0,1369.0,588.0,85236,504210,92457,2625112,6264000,398610948,116423176,10.858,2966527839,668179437,8,8,all,direct,epo,0,0.3,4989,82528,1022,7.34,1.0,10.0,6.221,681888
8wide-8simd-all-epo-0.3epoRat-frombvh-0,490.0,490.0,58785,318540,92970,2625112,6264000,432416672,119949219,11.098,3164553067,762352617,8,8,all,frombvh,epo,0,0.3,33411,6320,16224,8.058,1.0,12.0,6.925,470280
8wide-8simd-all-epo-0.4epoRat-direct-0,1518.0,608.0,87120,513286,96569,2625112,6264000,384384333,128532723,10.25,2891921412,762236830,8,8,all,direct,epo,0,0.4,5658,88670,1201,7.469,1.0,10.0,6.351,696960
8wide-8simd-all-epo-0.4epoRat-frombvh-0,614.0,655.0,62921,340310,100152,2625112,6264000,432156677,104159336,9.089,3123464564,656656352,8,8,all,frombvh,epo,0,0.4,35663,9962,18971,8.571,1.0,14.0,7.435,503368
8wide-8simd-all-epo-0.5epoRat-direct-0,1576.0,654.0,89833,525316,103530,2625112,6264000,408519643,112329888,9.256,3113722511,601240173,8,8,all,direct,epo,0,0.5,6447,97171,1420,7.594,1.0,11.0,6.478,718664
8wide-8simd-all-epo-0.5epoRat-frombvh-0,524.0,583.0,67538,362599,110182,2625112,6264000,505450190,110157655,8.371,3708388568,679487414,8,8,all,frombvh,epo,0,0.5,36741,12841,21008,8.728,1.0,14.0,7.605,540304
8wide-8simd-all-epo-0.6epoRat-direct-0,1568.0,678.0,90632,527145,107294,2625112,6264000,388356573,111492044,8.135,2945798025,625481327,8,8,all,direct,epo,0,0.6,7430,104809,1626,7.802,1.0,11.0,6.686,725056
8wide-8simd-all-epo-0.6epoRat-frombvh-0,768.0,887.0,71007,378241,118823,2625112,6264000,519724830,91446258,4.844,3836808344,547168397,8,8,all,frombvh,epo,0,0.6,37018,25538,26442,9.559,1.0,16.0,8.438,568056
8wide-8simd-all-epo-0.7epoRat-direct-0,1667.0,697.0,91908,532782,110589,2625112,6264000,418593239,128353830,6.895,3167855478,746470260,8,8,all,direct,epo,0,0.7,8228,109408,1944,7.861,1.0,11.0,6.736,735264
8wide-8simd-all-epo-0.7epoRat-frombvh-0,861.0,882.0,75569,397854,131144,2625112,6264000,559580659,101902493,3.581,4062702316,575365563,8,8,all,frombvh,epo,0,0.7,37874,33943,30223,10.06,1.0,20.0,8.94,604552
8wide-8simd-all-epo-0.8epoRat-direct-0,1761.0,730.0,92949,534763,115895,2625112,6264000,412454106,161364758,6.598,3128601881,1004347604,8,8,all,direct,epo,0,0.8,8911,115849,2268,7.933,1.0,11.0,6.812,743592
