Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.1epoRat-frombvh-1,4666.0,,670354,1475591,535472,7219557,5595136,543349263,120056499,5.899,2115246297,439952301,4,4,none,frombvh,epo,1,0.1,,,805236,12.897,3.0,20.0,11.646,2681416
4wide-4simd-none-epo-0.1epoRat-frombvh-2,1326.0,,721433,1475591,688709,7219557,5595136,599708661,123819348,6.094,1955729828,453595474,4,4,none,frombvh,epo,2,0.1,,,,14.147,4.0,20.0,12.74,2885732
4wide-4simd-none-epo-0.2epoRat-direct-1,4421.0,,927832,2218484,565013,7219557,5595136,587540018,97769777,4.714,2249960591,329489980,4,4,none,direct,epo,1,0.2,,,,12.148,3.0,15.0,10.869,3711328
4wide-4simd-none-epo-0.2epoRat-direct-2,46995.0,,945476,2459162,377267,7219557,5595136,525087802,89988505,4.197,2062136976,281623069,4,4,none,direct,epo,2,0.2,,,,12.137,3.0,15.0,10.836,3781904
4wide-4simd-none-epo-0.2epoRat-direct-3,77219.0,,961067,2809950,73252,7219557,5595136,559623088,95514493,4.529,2229818805,276637592,4,4,none,direct,epo,3,0.2,,,,12.446,1.0,17.0,11.122,3844268
4wide-4simd-none-epo-0.2epoRat-frombvh-1,5255.0,,760827,1683641,598841,7219557,5595136,551379046,108767425,4.576,2144907024,395509576,4,4,none,frombvh,epo,1,0.2,,,922813,13.04,3.0,21.0,11.788,3043308
4wide-4simd-none-epo-0.2epoRat-frombvh-2,1403.0,,826284,1683641,795212,7219557,5595136,611344060,112249587,4.649,1996177386,407978147,4,4,none,frombvh,epo,2,0.2,,,,14.464,4.0,21.0,13.051,3305136
4wide-4simd-none-epo-0.3epoRat-direct-1,4562.0,,982632,2271318,676579,7219557,5595136,584843590,94746645,3.796,2234886511,318923892,4,4,none,direct,epo,1,0.3,,,,12.195,3.0,16.0,10.916,3930528
4wide-4simd-none-epo-0.3epoRat-direct-2,48108.0,,990427,2563640,407642,7219557,5595136,525152356,87610819,3.395,2060016198,265933451,4,4,none,direct,epo,2,0.3,,,,12.185,2.0,15.0,10.882,3961708
4wide-4simd-none-epo-0.3epoRat-direct-3,80434.0,,1033081,3023371,75873,7219557,5595136,568676299,91600684,3.569,2265407702,256388109,4,4,none,direct,epo,3,0.3,,,,12.586,1.0,17.0,11.26,4132324
4wide-4simd-none-epo-0.3epoRat-frombvh-1,5944.0,,848878,1888840,657795,7219557,5595136,559574647,99588386,3.733,2181090870,356740659,4,4,none,frombvh,epo,1,0.3,,,1039961,13.096,3.0,21.0,11.844,3395512
4wide-4simd-none-epo-0.3epoRat-frombvh-2,1413.0,,925446,1888840,887499,7219557,5595136,623996883,102979068,3.69,2029838166,368905521,4,4,none,frombvh,epo,2,0.3,,,,14.608,4.0,21.0,13.197,3701784
4wide-4simd-none-epo-0.4epoRat-direct-1,4712.0,,1013928,2285040,756745,7219557,5595136,586490799,92787949,3.114,2229155557,310976396,4,4,none,direct,epo,1,0.4,,,,12.296,3.0,17.0,11.018,4055712
4wide-4simd-none-epo-0.4epoRat-direct-2,48853.0,,1009290,2603594,424277,7219557,5595136,525909898,86882322,2.796,2050781554,265728701,4,4,none,direct,epo,2,0.4,,,,12.202,3.0,15.0,10.898,4037160
4wide-4simd-none-epo-0.4epoRat-direct-3,82200.0,,1071818,3136669,78786,7219557,5595136,573627980,90477315,2.883,2285712051,250937879,4,4,none,direct,epo,3,0.4,,,,12.699,1.0,18.0,11.372,4287272
4wide-4simd-none-epo-0.4epoRat-frombvh-1,6277.0,,933368,2084386,715719,7219557,5595136,564882516,94184586,3.063,2201590941,331731981,4,4,none,frombvh,epo,1,0.4,,,1151017,13.128,3.0,21.0,11.876,3733472
4wide-4simd-none-epo-0.4epoRat-frombvh-2,1515.0,,1021139,2084386,979032,7219557,5595136,639502854,96963495,2.979,2032831984,341412145,4,4,none,frombvh,epo,2,0.4,,,,14.991,4.0,21.0,13.578,4084556
4wide-4simd-none-epo-0.5epoRat-direct-1,4665.0,,1038952,2275700,841157,7219557,5595136,589226803,92063607,2.612,2221767294,310122947,4,4,none,direct,epo,1,0.5,,,,12.395,3.0,20.0,11.117,4155808
4wide-4simd-none-epo-0.5epoRat-direct-2,48863.0,,1017712,2618403,434734,7219557,5595136,524553377,86408632,2.34,2044679522,266170473,4,4,none,direct,epo,2,0.5,,,,12.263,3.0,16.0,10.959,4070848
4wide-4simd-none-epo-0.5epoRat-direct-3,83535.0,,1086240,3178897,79824,7219557,5595136,568018336,89804769,2.369,2262543274,243020364,4,4,none,direct,epo,3,0.5,,,,12.603,1.0,19.0,11.276,4344960
4wide-4simd-none-epo-0.5epoRat-frombvh-1,6819.0,,1002374,2240792,766331,7219557,5595136,561566234,90878876,2.527,2191046918,317292320,4,4,none,frombvh,epo,1,0.5,,,1238417,13.245,3.0,21.0,11.995,4009496
4wide-4simd-none-epo-0.5epoRat-frombvh-2,1503.0,,1101047,2240792,1062350,7219557,5595136,616557420,93945761,2.422,2036661676,327917153,4,4,none,frombvh,epo,2,0.5,,,,14.577,4.0,21.0,13.163,4404188
4wide-4simd-none-epo-0.6epoRat-direct-1,4714.0,,1081441,2272246,972078,7219557,5595136,588321243,91721796,2.203,2205624929,309024944,4,4,none,direct,epo,1,0.6,,,,12.698,3.0,26.0,11.422,4325764
4wide-4simd-none-epo-0.6epoRat-direct-2,48933.0,,1031664,2639172,455821,7219557,5595136,519514779,86159266,1.981,2016525777,265653612,4,4,none,direct,epo,2,0.6,,,,12.169,3.0,16.0,10.861,4126656
4wide-4simd-none-epo-0.6epoRat-direct-3,84204.0,,1106194,3235949,82634,7219557,5595136,572994870,89321492,1.973,2284096867,238626596,4,4,none,direct,epo,3,0.6,,,,12.722,1.0,18.0,11.395,4424776
4wide-4simd-none-epo-0.6epoRat-frombvh-1,7420.0,,1049921,2343726,806038,7219557,5595136,566417602,89540566,2.141,2207421959,306594995,4,4,none,frombvh,epo,1,0.6,,,1293804,13.301,3.0,22.0,12.055,4199684
4wide-4simd-none-epo-0.6epoRat-frombvh-2,1532.0,,1152997,2343726,1115266,7219557,5595136,642522786,92360052,1.934,2065150166,316137882,4,4,none,frombvh,epo,2,0.6,,,,15.089,4.0,24.0,13.669,4611988
4wide-4simd-none-epo-0.7epoRat-direct-1,4744.0,,1198485,2313664,1281792,7219557,5595136,592042319,90021479,1.774,2169875067,296973723,4,4,none,direct,epo,1,0.7,,,,13.278,2.0,25.0,12.003,4793940
4wide-4simd-none-epo-0.7epoRat-direct-2,49727.0,,1060066,2682841,497358,7219557,5595136,524142661,85861986,1.703,2031254331,260526098,4,4,none,direct,epo,2,0.7,,,,12.237,3.0,19.0,10.928,4240264
4wide-4simd-none-epo-0.7epoRat-direct-3,84995.0,,1134266,3313154,89645,7219557,5595136,576200826,90275866,1.628,2296009626,236289365,4,4,none,direct,epo,3,0.7,,,,12.927,1.0,18.0,11.6,4537064
4wide-4simd-none-epo-0.7epoRat-frombvh-1,8415.0,,1130656,2502377,889592,7219557,5595136,583947264,89228805,1.7,2280687861,291091114,4,4,none,frombvh,epo,1,0.7,,,1371720,13.716,3.0,25.0,12.479,4522624
4wide-4simd-none-epo-0.7epoRat-frombvh-2,1665.0,,1230517,2502377,1189175,7219557,5595136,672523856,91235625,1.691,2134257559,297518998,4,4,none,frombvh,epo,2,0.7,,,,15.553,4.0,26.0,14.121,4922068
4wide-4simd-none-epo-0.8epoRat-direct-1,5273.0,,1474940,2433865,1990956,7219557,5595136,663922275,89199698,1.551,2236471970,287211279,4,4,none,direct,epo,1,0.8,,,,15.527,2.0,30.0,14.205,5899760
